,CODIGO OW,DESCRIPCION,ALMACEN,SALDO EN INVENTARIO
165666,1880,"ARANDELA CUADRADA 1/2""",C300,0.0
165667,1881,"ARANDELA CUADRADA 5/8""",C300,0.0
165668,1882,"ARANDELA CUADRADA 11/16""",C300,0.0
165669,1886,"ARANDELA REDONDA 3/8""",C300,0.0
165670,1887,"ARANDELA REDONDA 1/2""",C300,0.0
165671,1888,"ARANDELA REDONDA 5/8""",C300,0.0
165672,1893,"ARANDELA DE PRESION 3/8""",C300,0.0
165673,1894,"ARANDELA DE PRESIÓN 1/2""",C300,0.0
165674,1895,"ARANDELA DE PRESIÓN 5/8""",C300,0.0
165675,1927,"TORN. 2"" CON CHAZO",C300,0.0
165676,1950,"TUERCA 3/4"" GALV.",C300,0.0
165677,1982,CARTUCHO SOLDADURA 90 GR.,C300,0.0
165678,2012,SOLDADURA ELECTRICA E 7018,C300,0.0
165679,2241,TERM.TIPO OJO # 8,C300,0.0
165680,2452,AGUARRAS,C300,0.0
165681,2453,PINTOXIDO,C300,0.0
165682,2466,PINTURA EN AEROSOL,C300,0.0
165683,2468,PINTURA ANTICORROSIVA AMARILLA,C300,0.0
165684,2545,CINTA POLIPROPILENO,C300,0.0
165685,2478,PINTURA BASE ACEITE 1/4,C300,0.0
165686,2479,PINTURA BASE AGUA,C300,0.0
165687,2507,CHAZO O RAMPLUG,C300,0.0
165688,2546,CINTA POLIPROPILENO,C300,0.0
165689,2804,"TUBO 1/2"" GALV. IMC",C300,0.0
165690,2812,"TUBO 1.1/2"" GALV. IMC",C300,0.0
165691,2814,"TUBO 2"" GALV. IMC",C300,0.0
165692,2816,"TUBO 3"" GALV. IMC",C300,0.0
165693,2817,"TUBO CONDUIT 4"" IMC",C300,0.0
165694,2829,"UNION 3/4"" EMT",C300,0.0
165695,2831,"UNION 1"" IMC",C300,0.0
165696,2832,"UNION 1"" EMT",C300,0.0
165697,2834,"UNION 1.1/2"" IMC",C300,0.0
165698,2835,"UNION 1.1/2"" EMT",C300,0.0
165699,2836,"UNION 2"" GALV. EMT",C300,0.0
165700,2837,"UNION 3"" IMC",C300,0.0
165701,2838,"UNION 4"" IMC",C300,0.0
165702,2865,"TAPON MACHO 4"" GALV.",C300,0.0
165703,2881,"ABRAZADERA DE 1/2""",C300,0.0
165704,2882,ABRAZADERA TIPO UÑA 1/2PG,C300,0.0
165705,2883,ABRAZADERA TIPO OMEGA 3/8PG,C300,0.0
165706,2884,"ABRAZADERA DE 1""",C300,0.0
165707,2886,"ABRAZADERA DE 1.1/2""",C300,0.0
165708,2890,"ABRAZADERA DE 3"" TIPO UÑA",C300,0.0
165709,2892,"CAPACETE 1/2"" GALV.",C300,0.0
165710,2893,"CAPACETE 3/4"" GALV.",C300,0.0
165711,2894,"REDUCCION BRONCE 3/8"" A 1/4""",C300,0.0
165712,2897,"CAPACETE 3"" GALV.",C300,0.0
165713,2898,"CAPACETE 4"" GALV.",C300,0.0
165714,2899,"CAPACETE 1"" PLASTICO",C300,0.0
165715,2905,"CURVA 3/4"" EMT",C300,0.0
165716,2906,"CURVA 1.1/2"" EMT",C300,0.0
165717,2907,"CURVA 1"" EMT",C300,0.0
165718,2908,"CURVA 1.1/2"" IMC",C300,0.0
165719,2913,"CURVA 1"" IMC",C300,0.0
165720,2931,"TUBO CONDUIT 1"" EMT",C300,0.0
165721,2924,"TUBO CONDUIT 3/4"" IMC",C300,0.0
165722,2927,"TUBO CONDUIT 1/2"" EMT",C300,0.0
165723,2929,"TUBO CONDUIT 3/4"" EMT",C300,0.0
165724,2932,"TUBO CONDUIT 1.1/2"" EMT",C300,0.0
165725,2934,"TUBO CONDUIT 2"" EMT",C300,0.0
165726,2938,"TUBO CONDUIT + UNION 1/2"" IMC",C300,0.0
165727,2939,"ADAPTADOR TERMINAL 1.1/2"" EMT",C300,0.0
165728,2940,"TUBO CONDUIT 4"" EMT",C300,0.0
165729,2942,"ADAPTADOR TERMINAL 3/4"" EMT",C300,0.0
165730,2952,"ADAPTADOR TERMINAL 1.1/2"" PVC",C300,0.0
165731,2956,"UNION 1"" EMT",C300,0.0
165732,2957,"UNION 1.1/2"" EMT",C300,0.0
165733,2961,"UNION 2"" EMT",C300,0.0
165734,2969,"ADAPTADOR TERMINAL 1.1/2"" PVC",C300,0.0
165735,2974,"ADAPTADOR TERMINAL 1"" EMT",C300,0.0
165736,2977,"BUJE REDUCCION 1.1/2"" A 1"" PVC",C300,0.0
165737,2989,"CURVA 1/2"" PVC",C300,0.0
165738,2990,"CURVA 3/4"" PVC",C300,0.0
165739,2991,"CURVA 1"" PVC",C300,0.0
165740,2993,"CURVA 1.1/2"" PVC",C300,0.0
165741,2994,"CURVA 2"" PVC",C300,0.0
165742,2995,"CURVA LISA 3"" PVC",C300,0.0
165743,2996,"CURVA LISA 4"" PVC",C300,0.0
165744,3004,LIMPIADOR EN 1/4 PVC,C300,0.0
165745,3005,SOLDADURA 1/4-1/16-1/32 PVC,C300,0.0
165746,3030,"TUBO CONDUIT 3/4"" PVC",C300,0.0
165747,3032,"TUBO CONDUIT 1"" PVC",C300,0.0
165748,3034,"TUBO CONDUIT 1.1/2"" PVC",C300,0.0
165749,3036,"TUBO CONDUIT 2"" PVC",C300,0.0
165750,3038,TUBERIA PVC TDP 3PG,C300,0.0
165751,3039,"TUBO 4"" T.D.P.PVC CORRUGADO",C300,0.0
165752,3044,"UNION 1"" PVC",C300,0.0
165753,3046,"UNION 1.1/2"" PVC",C300,0.0
165754,3056,TAPA METALICA GRANDE,C300,0.0
165755,3446,AMARRA PLASTICA 25 CM,C300,0.0
165756,3459,TOTALIZADOR 125 AMP.,C300,0.0
165757,3811,ALAMBRE Cu AISLADO 6AWG,C300,0.0
165758,3447,AMARRA PLASTICA 15 CM,C300,0.0
165759,3449,AMARRA PLASTICA 82 CM,C300,0.0
165760,3773,CT_300/5 AMP.T.VENTANA 600 V.,C300,0.0
165761,3812,ALAMBRE Cu AISLADO 8AWG,C300,0.0
165762,3813,ALAMBRE Cu AISLADO 10AWG,C300,0.0
165763,3814,ALAMBRE Cu AISLADO 12AWG,C300,0.0
165764,3816,ALAMBRE Cu AISLADO 14AWG,C300,0.0
165765,3825,CABLE DPLEX Cu 2X16AWG PE,C300,0.0
165766,3827,ALAMBRE ACERO GALVANIZ 12AWG,C300,0.0
165767,3830,CABLE Cu AISLADO 10AWG XLPE,C300,0.0
165768,3831,CABLE Cu AISLADO 8AWG,C300,0.0
165769,3832,CABLE Cu AISLADO 6AWG,C300,0.0
165770,3833,CABLE Cu AISLADO 12AWG XLPE,C300,0.0
165771,3834,CABLE Cu AISLADO 4AWG,C300,0.0
165772,3835,CABLE Cu AISLADO 2AWG,C300,0.0
165773,3836,CABLE Cu AISLADO 1/0AWG,C300,0.0
165774,3837,CABLE Cu AISLADO 2/0AWG,C300,0.0
165775,3838,CABLE Cu AISLADO 4/0AWG,C300,0.0
165776,3845,CABLE Al AISLADO AAC 2AWG,C300,0.0
165777,3847,CABLE Al AISLADO AAC 2/0AWG,C300,0.0
165778,3849,DPLEX 1X2AWG+1X77.47 KCMIL,C300,0.0
165779,3850,DPLEX Al AAC 1X1/0+1/0AWG,C300,0.0
165780,3852,CABLE Al AISLADO AAC 2AWG,C300,0.0
165781,3853,TPLEX 2X1/0AWG+1X123.3 KCMIL,C300,0.0
165782,3854,TPLEX 2X2/0AWG+1X155.4 KCMIL,C300,0.0
165783,3855,TPLEX 2X2AWG+1X77.47 KCMIL,C300,0.0
165784,3856,CABLE Cu AISLADO 2AWG XLPE,C300,0.0
165785,3857,CABLE AL. TRIPLEX 2X3/0+3/0,C300,0.0
165786,3858,"CABLE ACERO EHS 1/4""",C300,0.0
165787,3859,"CABLE ACERO EHS 3/8""",C300,0.0
165788,3860,"CABLE ACERO GALVANIZ 1/4"" EHS",C300,0.0
165789,3863,CABLE Cu DESNUDO 4AWG,C300,0.0
165790,3864,CABLE Cu DESNUDO 2AWG 600V,C300,0.0
165791,3870,CABLE CONTROL Cu PA 2X10AWG,C300,0.0
165792,3871,CABLE CONTROL Cu 2X12+20AWG,C300,0.0
165793,3872,CABLE CONTROL Cu PA 2X14AWG,C300,0.0
165794,3873,CABLE CONTROL Cu PA 4X8AWG,C300,0.0
165795,3887,CABLE Cu INS 4X16+3X18 AWG,C300,0.0
165796,3875,CABLE CONTROL Cu 4X12AWG,C300,0.0
165797,3876,CABLE CONTROL Cu PA 4X14AWG,C300,0.0
165798,3878,CABLE CONTROL Cu PA 3X18 AWG,C300,0.0
165799,3895,CABLE CONTROL Cu 24X14AWG,C300,0.0
165800,3901,CABLE Cu CONC 3X4+4AWG,C300,0.0
165801,3902,CABLE Cu CONC 2X4+4AWG,C300,0.0
165802,3905,CABLE Cu CONC 3X6+6AWG,C300,0.0
165803,3906,CABLE Cu CONC 2X6+6AWG,C300,0.0
165804,3910,CABLE CONTROL Cu 3X4AWG,C300,0.0
165805,3913,CABLE FUERZA Cu 4X4AWG,C300,0.0
165806,3914,CABLE Cu FUERZA 3X4AWG,C300,0.0
165807,3915,CABLE CONTROL Cu PA 14X16AWG,C300,0.0
165808,3916,CABLE CONTROL Cu PA 6X10AWG,C300,0.0
165809,3917,CABLE CONTROL Cu PA 10X16AWG,C300,0.0
165810,3918,CABLE CONTROL Cu PA 24X18AWG,C300,0.0
165811,3919,CABLE CONTROL Cu PA 6X14AWG,C300,0.0
165812,3920,CABLE ACSR 6AWG,C300,0.0
165813,3921,CABLE ACSR 4AWG,C300,0.0
165814,3922,CABLE ACSR 2AWG SPARROW,C300,0.0
165815,3923,CABLE ACSR 1/0AWG RAVEN,C300,0.0
165816,3924,CABLE ACSR 2/0AWG QUAIL,C300,0.0
165817,3925,CABLE ACSR 4/0AWG PENGUIN,C300,0.0
165818,3926,CABLE ACSR/AW 1/0AWG,C300,0.0
165819,3927,CABLE ACSR 336.4 KCMIL,C300,0.0
165820,3929,CABLE ALUMOWELD 7H X 11AWG,C300,0.0
165821,3931,CABLE Cu AISLADO 4/0AWG XLPE,C300,0.0
165822,3933,CABLE Cu AISLADO 10AWG,C300,0.0
165823,3934,CABLE Cu AISLADO 12AWG,C300,0.0
165824,3935,CABLE Cu AISLADO 14AWG,C300,0.0
165825,3936,CABLE Cu AISLADO 16AWG,C300,0.0
165826,3937,CABLE Cu AISLADO 18AWG XLPE,C300,0.0
165827,3943,CABLE CUBIERTO 2AWG,C300,0.0
165828,3944,CABLE CUBIERTO 2/0AWG XLPE,C300,0.0
165829,3946,CABLE CUBIERTO 2/0AWG,C300,0.0
165830,3947,CABLE CUBIERTO 1/0AWG,C300,0.0
165831,3948,AMARRA PARA CABLE CUBIERTO,C300,0.0
165832,3957,CPLEX 3X1/0AWG+1X123.3 KCMIL,C300,0.0
165833,3954,CABLE Cu CONC 1X8+1X8AWG,C300,0.0
165834,3955,CABLE Cu CONC 2X8+1X8AWG,C300,0.0
165835,3956,CABLE Cu CONC 3X8+8AWG,C300,0.0
165836,3958,CPLEX 3X2AWG+1X77.4 KCMIL,C300,0.0
165837,3959,CPLEX 3X2/0AWG+1X155.4 KCMIL,C300,0.0
165838,3960,CABLE AL. CUADRUPLEX 3X3/0+3/0,C300,0.0
165839,3962,ALAMBRE Al AISLADO AAC 4AWG,C300,0.0
165840,4046,"AISLADOR YOYO 3""",C300,0.0
165841,4050,"AISLADOR PIN 7"" 13.2 kV",C300,0.0
165842,4051,AISLADOR PIN POLIMERICO 15 KV.,C300,0.0
165843,4054,"AISLADOR TIPO POSTE 12"" 34.5kV",C300,0.0
165844,4057,AISLADOR PORCELANA 34.5 KV.,C300,0.0
165845,4065,AISLADOR POLIM CLEVIS 15kV,C300,0.0
165846,4067,"AISLADOR SUSPENSION 6""",C300,0.0
165847,4068,"AISLADOR SUSPENSION 12""",C300,0.0
165848,4069,"AISLADOR SUSPEN 10 3/4""CUENCA",C300,0.0
165849,4070,"AISLADOR TENSOR 6 3/4""",C300,0.0
165850,4071,"AISLADOR TENSOR 4 1/4""",C300,0.0
165851,4072,"AISLADOR TENSOR 3 1/2""",C300,0.0
165852,4096,AMORTIGUADOR VIBRACION 1/0 AWG,C300,0.0
165853,4100,"TUERCA DE OJO 1""",C300,0.0
165854,4101,"TUERCA DE OJO REDONDA 5/8""",C300,0.0
165855,4102,"TUERCA DE OJO 1/2""",C300,0.0
165856,4103,"TUERCA DE OJO REDONDA 3/4""",C300,0.0
165857,4114,SECCIONADOR MONOPOLAR 630A15kV,C300,0.0
165858,4119,CORTACIRCUITO 100 AMP 15 kV,C300,0.0
165859,4120,CORTACIRCUITO 200A 15 kV 12 kA,C300,0.0
165860,4124,CORTACIRCUITO 100 AMP 15 kV,C300,0.0
165861,4125,CORTACIRCUITO 200A 15 kV 12 kA,C300,0.0
165862,4126,SECCIONALIZADOR ELECTRONICO,C300,0.0
165863,4128,CAMARA APAGACHISPAS 200 AMP.,C300,0.0
165864,4130,CAPUCHON CABLE 1/0 AWG.,C300,0.0
165865,4131,CAPUCHON CABLE 2 AWG.,C300,0.0
165866,4132,CAPUCHON CABLE 2/0 AWG.,C300,0.0
165867,4134,CODO PREMOLDEADO 200A-15kV OSC,C300,0.0
165868,4140,"COLLARIN 5""A6""(127-152mm) 2S",C300,0.0
165869,4135,"COLLARIN 7""A8""(178-203mm) 1S",C300,0.0
165870,4137,"COLLARIN 8""A9""(203-229mm) 2S",C300,0.0
165871,4139,"COLLARIN 4""A5""(102-127mm) 2S",C300,0.0
165872,4141,"COLLARIN 6""A7""(152-178mm) 2S",C300,0.0
165873,4142,"COLLARIN 7""A8""(178-203mm) 2S",C300,0.0
165874,4143,"COLLARIN 6""A7""(152-178mm) 1S",C300,0.0
165875,4144,"COLLARIN 4""A5""(102-127mm) 1S",C300,0.0
165876,4145,"COLLARIN 8""A9""(203-229mm) 1S",C300,0.0
165877,4146,"COLLARIN 5""A6""(127-152mm) 1S",C300,0.0
165878,4147,CONECT.VASTAGO BIMET. 4/0 AWG.,C300,0.0
165879,4148,CONECT.VASTAGO BIMET. 2 AWG.,C300,0.0
165880,4149,CONECT.VASTAGO BIMET. 2/0 AWG.,C300,0.0
165881,4158,CONECT.COMPRESION AP-1,C300,0.0
165882,4159,CONECT.COMPRESION DBH-2,C300,0.0
165883,4160,CONECTOR COMP H 1/0-1/0AWG,C300,0.0
165884,4161,CONECTOR COMP H 4/0-1/0AWG,C300,0.0
165885,4162,CONECTOR COMP H 6 A 2-6 A 2AWG,C300,0.0
165886,4163,CONECT.COMPRESION DBH-7,C300,0.0
165887,4164,CONECTOR COMP H 3-1/0-2-6AWG,C300,0.0
165888,4165,CONECT.COMPRESION AP-2,C300,0.0
165889,4166,CONECT.BIMET. 4/0 AWG.,C300,0.0
165890,4167,CONECT.VASTAGO BIMET. 1/0 AWG.,C300,0.0
165891,4168,CONECTOR DE PERFORACION,C300,0.0
165892,4170,CONECTOR DE PERFORACION,C300,0.0
165893,4171,CONECTOR PER AISL 4-2/0 AWG,C300,0.0
165894,4172,CONECT.CUÑA 2-3/0-2-3/0 AWG.,C300,0.0
165895,4173,CONECTOR CUÑA PUESTA TIERRA,C300,0.0
165896,4174,CONECTOR CUÑA PUESTA TIERRA,C300,0.0
165897,4176,CONECT.CUÑA CU.2-3/0 A 6-10,C300,0.0
165898,4177,CONECT.TERM.PALA 2-1/0-2/0 AWG,C300,0.0
165899,4178,CONECT.CUÑA CU.2-3/0 A 2-6 AWG,C300,0.0
165900,4179,CONECT.TUBULAR BIMET. 4/0 AWG.,C300,0.0
165901,4186,CONECT.CUÑA TIPO D.,C300,0.0
165902,4187,CONECT.CUÑA TIPO J.,C300,0.0
165903,4208,TERMINAL TIPO OJO 8 AWG.,C300,0.0
165904,4188,CONECTOR RANURAS 1/0-8 AWG,C300,0.0
165905,4189,CONECTOR RANURAS 2/0-4/0 AWG,C300,0.0
165906,4190,CONECT.RANURA PARALELA 2 TORN.,C300,0.0
165907,4209,TERMINAL PARA CABLE DE CONTROL,C300,0.0
165908,4210,"TERMINAL TIPO OJO 3/16""",C300,0.0
165909,4211,TERMINAL TIPO OJO 14 AWG.,C300,0.0
165910,4213,BORNA TERMINAL BIMETALICA 4AWG,C300,0.0
165911,4214,BORNA TERM.BIMET.UN OJO 6 AWG.,C300,0.0
165912,4215,BORNA TERMINA COMPRI 1/0AWG 2H,C300,0.0
165913,4216,BORNA TERM.CU.DOBLE OJO 12 AWG,C300,0.0
165914,4217,BORNA TERM.CU.UN OJO 12 AWG.,C300,0.0
165915,4219,CONECT.CUÑA 1/0 AWG.,C300,0.0
165916,4220,CONECT.CUÑA TIPO C.,C300,0.0
165917,4221,CONECTOR CUÑA TIPO B,C300,0.0
165918,4222,CONECT.CUÑA 2/0-2 AWG.,C300,0.0
165919,4224,CONECTOR CUÑA BIMETALICO,C300,0.0
165920,4225,CONECT.CUÑA 2-4 AWG.,C300,0.0
165921,4226,CONECTOR CUÑA TGC 5/8PG,C300,0.0
165922,4227,CONECTOR CUÑA TGC 5/8PG,C300,0.0
165923,4228,CONECT.RECTO AL. BULON 30 MM,C300,0.0
165924,4229,CONECT.RECTO PLATINA 336.4 MCM,C300,0.0
165925,4244,BORNA TERM.CU.UN OJO 6 AWG.,C300,0.0
165926,4245,BORNA TERMINAL Cu 4 AWG,C300,0.0
165927,4247,BORNA TERMINAL Cu 8 AWG,C300,0.0
165928,4248,CONECT.RANURA PARALELA 2 TORN.,C300,0.0
165929,4249,BORNA TERMINA COMPRI 4/0AWG 2H,C300,0.0
165930,4250,BORNA TERM.AL.DOBLE OJO 4/0,C300,0.0
165931,4251,BORNA TERMINA COMPRI 4/0AWG 2H,C300,0.0
165932,4252,BORNA TERMINA COMPRI 4/0AWG 1H,C300,0.0
165933,4253,BORNA TERM.AL.UN OJO 4/0 AWG.,C300,0.0
165934,4254,BORNA TERMINA COMPRI 4/0AWG 1H,C300,0.0
165935,4255,BORNA TERMINA COMPRI 1/0AWG 2H,C300,0.0
165936,4256,BORNA TERM.AL.DOBLE OJO 1/0,C300,0.0
165937,4257,BORNA TERMINA COMPRI 1/0AWG 1H,C300,0.0
165938,4258,BORNA TERMINA COMPRI 1/0AWG 1H,C300,0.0
165939,4264,BORNA TERM.CU.UN OJO 2/0 AWG.,C300,0.0
165940,4259,BORNA TERM.AL.UN OJO 1/0 AWG.,C300,0.0
165941,4260,BORNA TERM.CU.UN OJO 1/0 AWG.,C300,0.0
165942,4262,BORNA TERM.AL.UN OJO 2/0 AWG.,C300,0.0
165943,4266,BORNA TERM.AL.DOBLE OJO 2 AWG.,C300,0.0
165944,4267,BORNA TERM.AL.DOBLE OJO 2/0,C300,0.0
165945,4270,BORNA TERMINA COMPRI 2/0AWG 2H,C300,0.0
165946,4271,BORNA TERMINAL BIMETALICA 2AWG,C300,0.0
165947,4272,BORNA TERMINAL BIMETALICA,C300,0.0
165948,4284,"CONECTOR CU. 5/8"" CON TORNILLO",C300,0.0
165949,4285,CORONA ESPINA PARA POSTE,C300,0.0
165950,4288,CRUCETA METALICA,C300,0.0
165951,4292,ENCOGIBLE EN FRIO EXTERIOR,C300,0.0
165952,4293,ENCOGIBLE EN FRIO EXTERIOR,C300,0.0
165953,4294,EMPALME CONTRACTIL FRIO,C300,0.0
165954,4295,EMPALME CONTRACTIL FRIO,C300,0.0
165955,4296,EMPALME PREMOLDEADO 200 AMP.,C300,0.0
165956,4299,EMPALME PREMOLDEADO 2 AWG.,C300,0.0
165957,4300,EMPALME PREMOLDEADO 2 AWG.,C300,0.0
165958,4301,EMPALME PREMOLDEADO 1/0 AWG.,C300,0.0
165959,4331,BARRAJE ESCUALIZABLE 4 VIAS,C300,0.0
165960,4333,TAPON PROTECTOR AISLADO,C300,0.0
165961,4352,BARRAJE FIJO 3 VIAS 600 AMP.,C300,0.0
165962,4302,EMPALME PREMOLDEADO 2 AWG.,C300,0.0
165963,4319,"ESLABON EN U 5/8"" FORJADO",C300,0.0
165964,4344,ENCOGIBLE EN FRIO EXTERIOR,C300,0.0
165965,4350,BARRAJE TRIF. 175 AMP. 600 V.,C300,0.0
165966,4351,BARRAJE PREMOLDEADO 200 AMP.,C300,0.0
165967,4317,EMPALME PREMOLDEADO 4/0 AWG.,C300,0.0
165968,4327,REDUCTOR PARA TEE 600-200 AMP.,C300,0.0
165969,4353,BARRAJE PREMOLDEADO 500 AMP.,C300,0.0
165970,4354,BARRAJE 2 VIAS 600 AMP. 15 KV.,C300,0.0
165971,4355,BARRAJE PREMOLDEADO 175 AMP.,C300,0.0
165972,4356,BARRAJE ESCUALIZABLE 3 VIAS,C300,0.0
165973,4357,BARRAJE ESCUALIZABLE 2 VIAS,C300,0.0
165974,4358,SOPORTE PARA BARRAJE 4 SALIDAS,C300,0.0
165975,4361,"GRAPA PRENSA 1 TORN. 3/8""",C300,0.0
165976,4362,GRAPA PRENSA 2 TORN.,C300,0.0
165977,4363,"GRAPA PRENSORA 1/4"" 3TORNILLOS",C300,0.0
165978,4364,"GRAPA PRENSA 3 TORN. 1/4""",C300,0.0
165979,4369,"GRAPA RETENCION 3/8""",C300,0.0
165980,4366,GRAPA RETENCION 1/0-336.4 MCM,C300,0.0
165981,4367,GRAPA RETENCION REF: 255,C300,0.0
165982,4368,GRAPA RETENCION 4/0 AWG.,C300,0.0
165983,4370,GRAPA RETENCION 2 AWG.,C300,0.0
165984,4371,GRAPA TIPO PIST 4/0-336.4kcm,C300,0.0
165985,4372,GRAPA RETENCION 3/0 AWG.,C300,0.0
165986,4373,GRAPA RECTA ACSR 2AWG A 2/0AWG,C300,0.0
165987,4375,"GRAPA TIPO PISTOLA 3/8"" ACERO",C300,0.0
165988,4376,GRAPA SUSPENSION 2 AWG.,C300,0.0
165989,4377,"GRAPA SUSPENSIÓN EN ACERO 1/4""",C300,0.0
165990,4380,GRAPA SUSPENSION ACSR 2-2/0AWG,C300,0.0
165991,4393,"GUARDACABO DE 3/8""",C300,0.0
165992,4394,"GUARDACABO 3/4""",C300,0.0
165993,4395,GUARDACABO ½PG,C300,0.0
165994,4396,GUARDACABO  5/8PG,C300,0.0
165995,4397,HERRAJE EN GUITARRA,C300,0.0
165996,4399,ANCLAJE CONCRETO 1.20 MTS,C300,0.0
165997,4400,ANCLAJE CONCRETO 0.60 MTS,C300,0.0
165998,4401,PERCHA 1 PUESTO GALVANIZADA,C300,0.0
165999,4402,PERCHA 2 PUESTOS GALVANIZADA,C300,0.0
166000,4403,PERCHAS TRES PUESTOS,C300,0.0
166001,4404,PERCHA 4 PUESTOS GALVANIZADA,C300,0.0
166002,4405,PERCHAS CINCO PUESTOS,C300,0.0
166003,4406,PERCHAS SEIS PUESTOS,C300,0.0
166004,4407,PERCHAS SIETE PUESTOS,C300,0.0
166005,4408,PERCHAS NUEVE PUESTOS,C300,0.0
166006,4409,PARARRAYOS OXIDO DE ZINC 10 KV,C300,0.0
166007,4410,PARARRAYOS POLIMERICO,C300,0.0
166008,4411,PARARRAYOS POLIMERICO,C300,0.0
166009,4412,PARARRAYOS 15 KV.,C300,0.0
166010,4417,DPS POLIMERICO 12 kV-10kA,C300,0.0
166011,4423,"DPS POLIMERICO 30kV,10kA",C300,0.0
166012,4424,"DIAGONAL EN V 48""",C300,0.0
166013,4425,"DIAGONAL EN V 42""",C300,0.0
166014,4427,"ESPIGO 3/4""X7 1/2"" AISL PIN",C300,0.0
166015,4428,"ESPIGO 5/8""X7 1/2"" AISL PIN",C300,0.0
166016,4429,PLATINA PARA HERRAJES,C300,0.0
166017,4431,POSTE CONCRETO 8M 750KGF,C300,0.0
166018,4432,POSTE CONCRETO 8M 510KGF,C300,0.0
166019,4433,POSTE CONCRETO 10M 750KGF,C300,0.0
166020,4434,POSTE CONCRETO 12M 1050KGF,C300,0.0
166021,4435,POSTE CONCRETO 12M 750KGF,C300,0.0
166022,4436,POSTE CONCRETO 15M 750KGF,C300,0.0
166023,4437,POSTE CONCRETO 15M 1050KGF,C300,0.0
166024,4438,POSTE CONCRETO 16M 1050KGF,C300,0.0
166025,4440,POSTE CONCRETO 16M 1350KGF,C300,0.0
166026,4441,POSTE CONCRETO 10M 510KGF,C300,0.0
166027,4442,POSTE PRFV 8M 510KGF,C300,0.0
166028,4444,"RETAL DE ANCLAJE 3""X1/4""X0.5 M",C300,0.0
166029,4447,RIEL,C300,0.0
166030,4449,JUEGO PARA SELLADO DE DUCTOS,C300,0.0
166031,4459,ENCOGIBLE EN FRIO EXTERIOR,C300,0.0
166032,4465,TERMINAL PREMOLDEADO EXTERIOR,C300,0.0
166033,4467,TERMINAL PREMOLDEADA Al 2-4/0,C300,0.0
166034,4468,ENCOGIBLE EN FRIO EXTERIOR,C300,0.0
166035,4469,ENCOGIBLE EN FRIO EXTERIOR,C300,0.0
166036,4470,EMPALME ENCOGIBLE EN FRIO,C300,0.0
166037,4471,TERMINAL PREMOLDEADO EXTERIOR,C300,0.0
166038,4475,ENCOGIBLE EN FRIO INTERIOR,C300,0.0
166039,4476,ENCOGIBLE EN FRIO INTERIOR,C300,0.0
166040,4498,CUPULA DE TORRE,C300,0.0
166041,4501,TORRE METALICA 7 M. X 150 KG.,C300,0.0
166042,4502,TORRE METALICA 7 M. X 250 KG.,C300,0.0
166043,4504,TORRE METALICA 7 M. X 350 KG.,C300,0.0
166044,4505,TORRE METALICA 10 M. X 350 KG.,C300,0.0
166045,4506,TORRE METALICA 12 M.,C300,0.0
166046,4507,TORRE METALICA CUADRADA 18 M.,C300,0.0
166047,4508,TORRE METALICA CUADRADA 24 M.,C300,0.0
166048,4509,TORRE METALICA 10 M.,C300,0.0
166049,4510,TORRE METALICA CUADRADA 15 M.,C300,0.0
166050,4511,POSTE METALICO 8M 510KGF,C300,0.0
166051,4512,POSTE METALICO 8M 350KGF,C300,0.0
166052,4513,POSTE METALICO 12M 510KGF,C300,0.0
166053,4514,POSTE METALICO 12M 750KGF,C300,0.0
166054,4518,POSTE METALICO 18M 1350KGF,C300,0.0
166055,4515,POSTE METALICO 15M 1050KGF,C300,0.0
166056,4516,POSTE METALICO 15M 1350KGF,C300,0.0
166057,4517,POSTE METALICO 18M 1050KGF,C300,0.0
166058,4519,POSTE METALICO 24M 1350KGF,C300,0.0
166059,4521,ABRAZADERA EN U. CON PASADOR,C300,0.0
166060,4522,"ABRAZADERA EN U. DE 5/8""",C300,0.0
166061,4523,"ABRAZADERA EN U. DE 1/2""",C300,0.0
166062,4524,"ABRAZADERA EN U. DE 5/8""",C300,0.0
166063,4525,"ABRAZADERA EN U. DE 5/8""",C300,0.0
166064,4526,"ABRAZADERA EN U. DE 3/4""",C300,0.0
166065,4528,VIGUETA DE CONCRETO,C300,0.0
166066,4529,KIT SISTEMA PUESTA A TIERRA,C300,0.0
166067,4530,"VARILLA ANCLAJE 5/8"" X 2400mm",C300,0.0
166068,4531,"VARILLA ANCLAJE 5/8"" X 1800mm",C300,0.0
166069,4532,"VARILLA ANCLAJE 3/4"" X 2400mm",C300,0.0
166070,4533,"VARILLA ANCLAJE 1/2"" X 1.5 M.",C300,0.0
166071,4534,"VARILLA ANCLAJE 1/2"" X 1800mm",C300,0.0
166072,4535,"VARILLA PTA TIERRA 5/8""X2400mm",C300,0.0
166073,4536,ABRAZADERA PUESTA A TIERRA,C300,0.0
166074,4546,BRAZO TANGENTE TIPO L 15kV,C300,0.0
166075,4541,PORTAFUSIBLE 100 AMP. 15 KV.,C300,0.0
166076,4542,ZETAS,C300,0.0
166077,4545,ESPACIADOR 15kV 10kA,C300,0.0
166078,4547,GRAPA PREFORMADA 2AWG 15kV,C300,0.0
166079,4548,GRAPA PREFORMADA 2/0AWG 15kV,C300,0.0
166080,4549,BROCHE TERMINAL GRAPA,C300,0.0
166081,4550,GRAPA PREFORMADA 266.8kcm 15kV,C300,0.0
